Loyalty#,Year,Month,YearMonthDate,NumFlights,NumFlightsWithCompanions,DistanceKM,PointsAccumulated,PointsRedeemed,DollarCostPointsRedeemed,Loyalty#_new
971370,2020,8,2020-08-01,0,0,0.0,0,0,0.0,971370_2
373638,2020,8,2020-08-01,0,0,0.0,0,0,0.0,373638_2
646756,2020,8,2020-08-01,0,0,0.0,0,0,0.0,646756_2
886803,2020,8,2020-08-01,0,0,0.0,0,0,0.0,886803_2
642020,2020,8,2020-08-01,14,0,21406.0,2140,0,0.0,642020_2
304600,2020,8,2020-08-01,2,2,12460.0,1246,0,0.0,304600_2
208485,2020,8,2020-08-01,9,0,30566.0,3056,0,0.0,208485_2
464256,2020,8,2020-08-01,1,1,25765.0,2576,0,0.0,464256_2
736504,2020,8,2020-08-01,10,2,29368.0,2936,6213,62.0,736504_2
486860,2020,8,2020-08-01,0,0,0.0,0,0,0.0,486860_2
434807,2020,8,2020-08-01,1,0,37098.0,3709,0,0.0,434807_2
373638,2020,8,2020-08-01,0,0,0.0,0,0,0.0,373638_2
899760,2020,8,2020-08-01,8,0,24909.0,2490,0,0.0,899760_2
897772,2020,8,2020-08-01,13,1,8323.0,832,0,0.0,897772_2
869276,2020,8,2020-08-01,9,0,35403.0,3540,0,0.0,869276_2
790940,2020,8,2020-08-01,0,0,0.0,0,0,0.0,790940_2
200519,2020,8,2020-08-01,2,2,19786.0,1978,0,0.0,200519_2
411030,2020,8,2020-08-01,0,0,0.0,0,0,0.0,411030_2
547522,2020,8,2020-08-01,0,0,0.0,0,0,0.0,547522_2
585756,2020,8,2020-08-01,3,0,4464.0,446,0,0.0,585756_2
790940,2020,8,2020-08-01,0,0,0.0,0,0,0.0,790940_2
193662,2020,8,2020-08-01,0,0,0.0,0,0,0.0,193662_2
969318,2020,8,2020-08-01,5,5,14628.0,1462,0,0.0,969318_2
593252,2020,8,2020-08-01,0,0,0.0,0,0,0.0,593252_2
322169,2020,8,2020-08-01,18,3,2533.0,253,0,0.0,322169_2
460272,2020,8,2020-08-01,4,4,24912.0,2491,0,0.0,460272_2
876062,2020,8,2020-08-01,9,3,6937.0,693,5485,54.0,876062_2
903359,2020,8,2020-08-01,0,0,0.0,0,0,0.0,903359_2
279419,2020,8,2020-08-01,8,5,8577.0,857,0,0.0,279419_2
969318,2020,8,2020-08-01,0,0,0.0,0,0,0.0,969318_2
736504,2020,8,2020-08-01,7,0,24691.0,2469,0,0.0,736504_2
968034,2020,8,2020-08-01,5,3,20876.0,2087,0,0.0,968034_2
101902,2020,8,2020-08-01,13,0,7263.0,726,0,0.0,101902_2
402697,2020,8,2020-08-01,0,0,0.0,0,0,0.0,402697_2
684123,2020,8,2020-08-01,15,0,32071.0,3207,0,0.0,684123_2
255836,2020,8,2020-08-01,18,0,33138.0,3313,0,0.0,255836_2
582493,2020,8,2020-08-01,5,3,30663.0,3066,0,0.0,582493_2
971370,2020,8,2020-08-01,5,5,423.0,42,0,0.0,971370_2
528447,2020,8,2020-08-01,2,0,20303.0,2030,0,0.0,528447_2
351937,2020,8,2020-08-01,0,0,0.0,0,0,0.0,351937_2
584833,2020,8,2020-08-01,0,0,0.0,0,0,0.0,584833_2
874780,2020,8,2020-08-01,0,0,0.0,0,0,0.0,874780_2
582493,2020,8,2020-08-01,11,6,14912.0,1491,4936,49.0,582493_2
615439,2020,8,2020-08-01,13,9,22902.0,2290,0,0.0,615439_2
684881,2020,8,2020-08-01,9,0,3624.0,362,0,0.0,684881_2
920175,2020,8,2020-08-01,15,0,11446.0,1144,0,0.0,920175_2
713132,2020,8,2020-08-01,0,0,0.0,0,0,0.0,713132_2
684881,2020,8,2020-08-01,0,0,0.0,0,0,0.0,684881_2
965605,2020,8,2020-08-01,0,0,0.0,0,0,0.0,965605_2
114414,2020,8,2020-08-01,0,0,0.0,0,0,0.0,114414_2
890361,2020,8,2020-08-01,0,0,0.0,0,0,0.0,890361_2
738567,2020,8,2020-08-01,0,0,0.0,0,0,0.0,738567_2
198499,2020,8,2020-08-01,0,0,0.0,0,0,0.0,198499_2
215508,2020,8,2020-08-01,13,9,17535.0,1753,0,0.0,215508_2
361237,2020,8,2020-08-01,3,3,23509.0,2350,0,0.0,361237_2
615439,2020,8,2020-08-01,8,0,18661.0,1866,0,0.0,615439_2
512296,2020,8,2020-08-01,0,0,0.0,0,0,0.0,512296_2
746226,2020,8,2020-08-01,0,0,0.0,0,0,0.0,746226_2
417240,2020,8,2020-08-01,0,0,0.0,0,0,0.0,417240_2
950980,2020,8,2020-08-01,0,0,0.0,0,0,0.0,950980_2
890361,2020,8,2020-08-01,0,0,0.0,0,0,0.0,890361_2
328623,2020,8,2020-08-01,0,0,0.0,0,0,0.0,328623_2
604274,2020,8,2020-08-01,5,0,35532.0,3553,0,0.0,604274_2
499874,2020,8,2020-08-01,18,0,33063.0,3306,0,0.0,499874_2
243741,2020,8,2020-08-01,7,0,18210.0,1821,0,0.0,243741_2
474305,2020,8,2020-08-01,0,0,0.0,0,0,0.0,474305_2
776466,2020,8,2020-08-01,0,0,0.0,0,0,0.0,776466_2
208241,2020,8,2020-08-01,0,0,0.0,0,0,0.0,208241_2
738567,2020,8,2020-08-01,0,0,0.0,0,0,0.0,738567_2
417240,2020,8,2020-08-01,0,0,0.0,0,0,0.0,417240_2
949628,2020,8,2020-08-01,0,0,0.0,0,0,0.0,949628_2
604870,2020,8,2020-08-01,11,6,24502.0,2450,0,0.0,604870_2
279419,2020,8,2020-08-01,17,9,4059.0,405,0,0.0,279419_2
990512,2020,8,2020-08-01,0,0,0.0,0,0,0.0,990512_2
322169,2020,8,2020-08-01,7,0,10637.0,1063,0,0.0,322169_2
106001,2020,8,2020-08-01,0,0,0.0,0,0,0.0,106001_2
470998,2020,8,2020-08-01,0,0,0.0,0,0,0.0,470998_2
593252,2020,8,2020-08-01,0,0,0.0,0,0,0.0,593252_2
702482,2020,8,2020-08-01,0,0,0.0,0,0,0.0,702482_2
584833,2020,8,2020-08-01,0,0,0.0,0,0,0.0,584833_2
486860,2020,7,2020-07-01,0,0,0.0,0,0,0.0,486860_2
511862,2020,7,2020-07-01,3,0,8019.0,801,0,0.0,511862_2
464187,2020,7,2020-07-01,0,0,0.0,0,0,0.0,464187_2
876062,2020,7,2020-07-01,8,3,17709.0,1770,0,0.0,876062_2
215508,2020,7,2020-07-01,0,0,0.0,0,0,0.0,215508_2
354438,2020,7,2020-07-01,0,0,0.0,0,0,0.0,354438_2
965605,2020,7,2020-07-01,6,2,31682.0,3168,0,0.0,965605_2
354438,2020,7,2020-07-01,0,0,0.0,0,0,0.0,354438_2
727507,2020,7,2020-07-01,0,0,0.0,0,0,0.0,727507_2
573446,2020,7,2020-07-01,20,3,14679.0,1467,0,0.0,573446_2
278854,2020,7,2020-07-01,10,9,17761.0,1776,0,0.0,278854_2
899760,2020,7,2020-07-01,10,10,34896.0,3489,0,0.0,899760_2
896861,2020,7,2020-07-01,0,0,0.0,0,0,0.0,896861_2
106001,2020,7,2020-07-01,3,3,12426.0,1242,3937,39.0,106001_2
465260,2020,7,2020-07-01,19,0,9791.0,979,0,0.0,465260_2
687951,2020,7,2020-07-01,0,0,0.0,0,0,0.0,687951_2
732304,2020,7,2020-07-01,0,0,0.0,0,0,0.0,732304_2
617489,2020,7,2020-07-01,13,5,20681.0,2068,5756,57.0,617489_2
974875,2020,7,2020-07-01,7,0,11081.0,1108,0,0.0,974875_2
434807,2020,7,2020-07-01,0,0,0.0,0,0,0.0,434807_2
465260,2020,7,2020-07-01,15,0,22839.0,2283,0,0.0,465260_2
208485,2020,7,2020-07-01,0,0,0.0,0,0,0.0,208485_2
902608,2020,7,2020-07-01,0,0,0.0,0,0,0.0,902608_2
499874,2020,7,2020-07-01,10,6,19269.0,1926,0,0.0,499874_2
642020,2020,7,2020-07-01,0,0,0.0,0,0,0.0,642020_2
286636,2020,7,2020-07-01,9,9,3360.0,336,5444,54.0,286636_2
702482,2020,7,2020-07-01,0,0,0.0,0,0,0.0,702482_2
903359,2020,7,2020-07-01,5,0,32838.0,3283,0,0.0,903359_2
972686,2020,7,2020-07-01,6,0,19162.0,1916,0,0.0,972686_2
992168,2020,7,2020-07-01,14,0,37471.0,3747,0,0.0,992168_2
950304,2020,7,2020-07-01,0,0,0.0,0,0,0.0,950304_2
615561,2020,7,2020-07-01,10,10,27590.0,2759,0,0.0,615561_2
750665,2020,7,2020-07-01,5,0,3432.0,343,0,0.0,750665_2
617489,2020,7,2020-07-01,20,0,38410.0,3841,0,0.0,617489_2
351615,2020,7,2020-07-01,14,10,19731.0,1973,0,0.0,351615_2
979115,2020,7,2020-07-01,0,0,0.0,0,0,0.0,979115_2
979115,2020,7,2020-07-01,0,0,0.0,0,0,0.0,979115_2
951353,2020,7,2020-07-01,0,0,0.0,0,0,0.0,951353_2
208241,2020,7,2020-07-01,0,0,0.0,0,0,0.0,208241_2
869265,2020,7,2020-07-01,0,0,0.0,0,0,0.0,869265_2
869276,2020,7,2020-07-01,0,0,0.0,0,0,0.0,869276_2
336882,2020,7,2020-07-01,7,2,31940.0,3194,6414,64.0,336882_2
101902,2020,7,2020-07-01,0,0,0.0,0,0,0.0,101902_2
750578,2020,7,2020-07-01,0,0,0.0,0,0,0.0,750578_2
988392,2020,7,2020-07-01,5,0,10093.0,1009,0,0.0,988392_2
886803,2020,7,2020-07-01,0,0,0.0,0,0,0.0,886803_2
972686,2020,7,2020-07-01,3,0,35210.0,3521,0,0.0,972686_2
682979,2020,7,2020-07-01,0,0,0.0,0,0,0.0,682979_2
896861,2020,7,2020-07-01,3,3,9388.0,938,0,0.0,896861_2
825517,2020,7,2020-07-01,13,10,32681.0,3268,0,0.0,825517_2
774168,2020,7,2020-07-01,0,0,0.0,0,0,0.0,774168_2
950304,2020,7,2020-07-01,0,0,0.0,0,0,0.0,950304_2
774168,2020,7,2020-07-01,0,0,0.0,0,0,0.0,774168_2
585756,2020,7,2020-07-01,2,2,761.0,76,0,0.0,585756_2
601131,2020,7,2020-07-01,0,0,0.0,0,0,0.0,601131_2
646756,2020,7,2020-07-01,0,0,0.0,0,0,0.0,646756_2
309230,2020,7,2020-07-01,0,0,0.0,0,0,0.0,309230_2
328623,2020,7,2020-07-01,18,4,10919.0,1091,0,0.0,328623_2
460272,2020,7,2020-07-01,0,0,0.0,0,0,0.0,460272_2
902608,2020,7,2020-07-01,19,4,6314.0,631,0,0.0,902608_2
650466,2020,7,2020-07-01,0,0,0.0,0,0,0.0,650466_2
528447,2020,7,2020-07-01,19,3,27915.0,2791,6692,66.0,528447_2
474305,2020,7,2020-07-01,0,0,0.0,0,0,0.0,474305_2
684889,2020,7,2020-07-01,6,0,28819.0,2881,0,0.0,684889_2
200519,2020,7,2020-07-01,21,0,6628.0,662,0,0.0,200519_2
237094,2020,7,2020-07-01,17,0,25324.0,2532,0,0.0,237094_2
622975,2020,7,2020-07-01,0,0,0.0,0,0,0.0,622975_2
135421,2020,7,2020-07-01,0,0,0.0,0,0,0.0,135421_2
304600,2020,7,2020-07-01,5,2,618.0,61,0,0.0,304600_2
841296,2020,7,2020-07-01,0,0,0.0,0,0,0.0,841296_2
890702,2020,7,2020-07-01,7,2,18022.0,1802,0,0.0,890702_2
604274,2020,7,2020-07-01,5,0,29603.0,2960,0,0.0,604274_2
653081,2020,7,2020-07-01,0,0,0.0,0,0,0.0,653081_2
874780,2020,7,2020-07-01,0,0,0.0,0,0,0.0,874780_2
546259,2020,7,2020-07-01,0,0,0.0,0,0,0.0,546259_2
402697,2020,8,2020-08-01,0,0,0.0,0,0,0.0,402697_2
237094,2020,8,2020-08-01,0,0,0.0,0,0,0.0,237094_2
819842,2020,8,2020-08-01,0,0,0.0,0,0,0.0,819842_2
308480,2020,8,2020-08-01,0,0,0.0,0,0,0.0,308480_2
411523,2020,8,2020-08-01,7,0,23832.0,2383,0,0.0,411523_2
511862,2020,8,2020-08-01,18,4,15212.0,1521,0,0.0,511862_2
464256,2020,8,2020-08-01,10,0,29682.0,2968,0,0.0,464256_2
775768,2020,8,2020-08-01,8,0,14521.0,1452,0,0.0,775768_2
831341,2020,8,2020-08-01,0,0,0.0,0,0,0.0,831341_2
114414,2020,8,2020-08-01,1,0,18401.0,1840,0,0.0,114414_2
968034,2020,8,2020-08-01,17,0,13505.0,1350,0,0.0,968034_2
357901,2020,8,2020-08-01,0,0,0.0,0,0,0.0,357901_2
255836,2020,8,2020-08-01,0,0,0.0,0,0,0.0,255836_2
992168,2020,8,2020-08-01,0,0,0.0,0,0,0.0,992168_2
295906,2020,8,2020-08-01,4,4,15720.0,1572,0,0.0,295906_2
444092,2020,8,2020-08-01,7,0,34409.0,3440,0,0.0,444092_2
682979,2020,8,2020-08-01,3,3,13317.0,1331,0,0.0,682979_2
750578,2020,8,2020-08-01,0,0,0.0,0,0,0.0,750578_2
547522,2020,8,2020-08-01,0,0,0.0,0,0,0.0,547522_2
819842,2020,8,2020-08-01,0,0,0.0,0,0,0.0,819842_2
243741,2020,8,2020-08-01,0,0,0.0,0,0,0.0,243741_2
684123,2020,8,2020-08-01,0,0,0.0,0,0,0.0,684123_2
869265,2020,8,2020-08-01,0,0,0.0,0,0,0.0,869265_2
687951,2020,7,2020-07-01,0,0,0.0,0,0,0.0,687951_2
308480,2020,7,2020-07-01,0,0,0.0,0,0,0.0,308480_2
464187,2020,7,2020-07-01,4,0,1140.0,114,0,0.0,464187_2
981508,2020,7,2020-07-01,0,0,0.0,0,0,0.0,981508_2
130331,2020,7,2020-07-01,0,0,0.0,0,0,0.0,130331_2
920175,2020,7,2020-07-01,7,7,28542.0,2854,0,0.0,920175_2
713132,2020,7,2020-07-01,7,6,13206.0,1320,4991,49.0,713132_2
351937,2020,7,2020-07-01,0,0,0.0,0,0,0.0,351937_2
958491,2020,7,2020-07-01,0,0,0.0,0,0,0.0,958491_2
653081,2020,7,2020-07-01,0,0,0.0,0,0,0.0,653081_2
950980,2020,7,2020-07-01,0,0,0.0,0,0,0.0,950980_2
775768,2020,7,2020-07-01,21,5,30358.0,3035,0,0.0,775768_2
927026,2020,7,2020-07-01,0,0,0.0,0,0,0.0,927026_2
981508,2020,7,2020-07-01,0,0,0.0,0,0,0.0,981508_2
642020,2020,7,2020-07-01,11,4,32027.0,3202,0,0.0,642020_2
304600,2020,7,2020-07-01,0,0,0.0,0,0,0.0,304600_2
208485,2020,7,2020-07-01,20,9,7027.0,702,0,0.0,208485_2
464256,2020,7,2020-07-01,0,0,0.0,0,0,0.0,464256_2
736504,2020,7,2020-07-01,0,0,0.0,0,0,0.0,736504_2
486860,2020,7,2020-07-01,0,0,0.0,0,0,0.0,486860_2
434807,2020,7,2020-07-01,0,0,0.0,0,0,0.0,434807_2
373638,2020,7,2020-07-01,0,0,0.0,0,0,0.0,373638_2
899760,2020,7,2020-07-01,5,4,13257.0,1325,0,0.0,899760_2
897772,2020,7,2020-07-01,4,0,9051.0,905,0,0.0,897772_2
869276,2020,7,2020-07-01,0,0,0.0,0,0,0.0,869276_2
790940,2020,7,2020-07-01,0,0,0.0,0,0,0.0,790940_2
200519,2020,7,2020-07-01,14,9,33375.0,3337,0,0.0,200519_2
411030,2020,7,2020-07-01,0,0,0.0,0,0,0.0,411030_2
547522,2020,7,2020-07-01,0,0,0.0,0,0,0.0,547522_2
585756,2020,7,2020-07-01,0,0,0.0,0,0,0.0,585756_2
790940,2020,7,2020-07-01,0,0,0.0,0,0,0.0,790940_2
193662,2020,7,2020-07-01,8,0,34344.0,3434,0,0.0,193662_2
969318,2020,7,2020-07-01,4,0,21748.0,2174,0,0.0,969318_2
593252,2020,7,2020-07-01,0,0,0.0,0,0,0.0,593252_2
322169,2020,7,2020-07-01,6,0,8959.0,895,0,0.0,322169_2
460272,2020,7,2020-07-01,12,10,40318.0,4031,0,0.0,460272_2
876062,2020,7,2020-07-01,3,0,35056.0,3505,0,0.0,876062_2
903359,2020,7,2020-07-01,9,4,3528.0,352,6583,65.0,903359_2
279419,2020,7,2020-07-01,9,9,522.0,52,0,0.0,279419_2
969318,2020,7,2020-07-01,7,6,29750.0,2975,0,0.0,969318_2
825517,2020,7,2020-07-01,2,2,5310.0,531,0,0.0,825517_2
825593,2020,7,2020-07-01,14,6,2808.0,280,4051,40.0,825593_2
536021,2020,7,2020-07-01,0,0,0.0,0,0,0.0,536021_2
831341,2020,7,2020-07-01,0,0,0.0,0,0,0.0,831341_2
444092,2020,7,2020-07-01,0,0,0.0,0,0,0.0,444092_2
368073,2020,7,2020-07-01,21,10,24808.0,2480,0,0.0,368073_2
361237,2020,7,2020-07-01,0,0,0.0,0,0,0.0,361237_2
989528,2020,7,2020-07-01,0,0,0.0,0,0,0.0,989528_2
198499,2020,7,2020-07-01,11,4,31319.0,3131,0,0.0,198499_2
135421,2020,7,2020-07-01,0,0,0.0,0,0,0.0,135421_2
958491,2020,7,2020-07-01,0,0,0.0,0,0,0.0,958491_2
584782,2020,7,2020-07-01,0,0,0.0,0,0,0.0,584782_2
622975,2020,7,2020-07-01,0,0,0.0,0,0,0.0,622975_2
130331,2020,7,2020-07-01,0,0,0.0,0,0,0.0,130331_2
988392,2020,7,2020-07-01,2,2,40890.0,4089,5934,59.0,988392_2
841296,2020,7,2020-07-01,0,0,0.0,0,0,0.0,841296_2
470998,2020,7,2020-07-01,0,0,0.0,0,0,0.0,470998_2
601131,2020,7,2020-07-01,0,0,0.0,0,0,0.0,601131_2
411030,2020,7,2020-07-01,0,0,0.0,0,0,0.0,411030_2
255475,2020,7,2020-07-01,13,0,32474.0,3247,0,0.0,255475_2
584782,2020,7,2020-07-01,0,0,0.0,0,0,0.0,584782_2
776466,2020,7,2020-07-01,0,0,0.0,0,0,0.0,776466_2
309230,2020,7,2020-07-01,0,0,0.0,0,0,0.0,309230_2
357901,2020,7,2020-07-01,0,0,0.0,0,0,0.0,357901_2
323821,2020,7,2020-07-01,0,0,0.0,0,0,0.0,323821_2
546259,2020,7,2020-07-01,0,0,0.0,0,0,0.0,546259_2
512296,2020,7,2020-07-01,13,8,15132.0,1513,0,0.0,512296_2
336882,2020,7,2020-07-01,19,8,15187.0,1518,0,0.0,336882_2
536021,2020,7,2020-07-01,0,0,0.0,0,0,0.0,536021_2
732304,2020,7,2020-07-01,0,0,0.0,0,0,0.0,732304_2
825593,2020,7,2020-07-01,20,5,2083.0,208,0,0.0,825593_2
615561,2020,7,2020-07-01,8,6,16829.0,1682,0,0.0,615561_2
193662,2020,7,2020-07-01,13,4,8870.0,887,0,0.0,193662_2
684889,2020,7,2020-07-01,11,0,30043.0,3004,0,0.0,684889_2
750665,2020,7,2020-07-01,7,4,27923.0,2792,0,0.0,750665_2
295906,2020,7,2020-07-01,0,0,31137.0,3113,0,0.0,295906_2
411523,2020,7,2020-07-01,10,0,30592.0,3059,0,0.0,411523_2
890702,2020,7,2020-07-01,0,0,0.0,0,0,0.0,890702_2
650466,2020,7,2020-07-01,17,8,12164.0,1216,0,0.0,650466_2
746226,2020,7,2020-07-01,0,0,0.0,0,0,0.0,746226_2
573446,2020,7,2020-07-01,6,0,37499.0,3749,0,0.0,573446_2
279419,2020,7,2020-07-01,18,0,17244.0,1724,0,0.0,279419_2
990512,2020,7,2020-07-01,0,0,0.0,0,0,0.0,990512_2
322169,2020,7,2020-07-01,0,0,0.0,0,0,0.0,322169_2
106001,2020,7,2020-07-01,9,0,12370.0,1237,0,0.0,106001_2
402697,2020,7,2020-07-01,0,0,0.0,0,0,0.0,402697_2
237094,2020,7,2020-07-01,0,0,0.0,0,0,0.0,237094_2
819842,2020,7,2020-07-01,0,0,0.0,0,0,0.0,819842_2
308480,2020,7,2020-07-01,0,0,0.0,0,0,0.0,308480_2
411523,2020,7,2020-07-01,0,0,0.0,0,0,0.0,411523_2
511862,2020,7,2020-07-01,12,0,26471.0,2647,0,0.0,511862_2
464256,2020,7,2020-07-01,0,0,0.0,0,0,0.0,464256_2
775768,2020,7,2020-07-01,0,0,0.0,0,0,0.0,775768_2
831341,2020,7,2020-07-01,0,0,0.0,0,0,0.0,831341_2
114414,2020,7,2020-07-01,7,3,33293.0,3329,0,0.0,114414_2
968034,2020,7,2020-07-01,9,0,29168.0,2916,0,0.0,968034_2
357901,2020,7,2020-07-01,0,0,0.0,0,0,0.0,357901_2
255836,2020,7,2020-07-01,17,0,24777.0,2477,0,0.0,255836_2
992168,2020,7,2020-07-01,17,4,32297.0,3229,0,0.0,992168_2
295906,2020,7,2020-07-01,5,5,14813.0,1481,0,0.0,295906_2
444092,2020,7,2020-07-01,0,0,0.0,0,0,0.0,444092_2
682979,2020,7,2020-07-01,13,0,5944.0,594,0,0.0,682979_2
750578,2020,7,2020-07-01,0,0,0.0,0,0,0.0,750578_2
547522,2020,7,2020-07-01,0,0,0.0,0,0,0.0,547522_2
819842,2020,7,2020-07-01,0,0,0.0,0,0,0.0,819842_2
243741,2020,7,2020-07-01,19,7,4790.0,479,0,0.0,243741_2
684123,2020,7,2020-07-01,0,0,0.0,0,0,0.0,684123_2
869265,2020,7,2020-07-01,12,0,25130.0,2513,0,0.0,869265_2
470998,2020,7,2020-07-01,0,0,0.0,0,0,0.0,470998_2
593252,2020,7,2020-07-01,0,0,0.0,0,0,0.0,593252_2
702482,2020,7,2020-07-01,0,0,0.0,0,0,0.0,702482_2
584833,2020,7,2020-07-01,0,0,0.0,0,0,0.0,584833_2
486860,2020,6,2020-06-01,0,0,0.0,0,0,0.0,486860_2
511862,2020,6,2020-06-01,7,7,38153.0,3815,0,0.0,511862_2
464187,2020,6,2020-06-01,17,1,23281.0,2328,4855,48.0,464187_2
896861,2020,6,2020-06-01,20,10,25041.0,2504,0,0.0,896861_2
825517,2020,6,2020-06-01,0,0,0.0,0,0,0.0,825517_2
774168,2020,6,2020-06-01,0,0,0.0,0,0,0.0,774168_2
950304,2020,6,2020-06-01,0,0,0.0,0,0,0.0,950304_2
774168,2020,6,2020-06-01,0,0,0.0,0,0,0.0,774168_2
585756,2020,6,2020-06-01,0,0,0.0,0,0,0.0,585756_2
601131,2020,6,2020-06-01,3,0,21771.0,2177,0,0.0,601131_2
646756,2020,6,2020-06-01,0,0,0.0,0,0,0.0,646756_2
309230,2020,6,2020-06-01,0,0,0.0,0,0,0.0,309230_2
328623,2020,6,2020-06-01,4,4,4105.0,410,0,0.0,328623_2
460272,2020,6,2020-06-01,0,0,0.0,0,0,0.0,460272_2
736504,2020,6,2020-06-01,13,7,39504.0,3950,0,0.0,736504_2
486860,2020,6,2020-06-01,0,0,0.0,0,0,0.0,486860_2
434807,2020,6,2020-06-01,16,0,27320.0,2732,0,0.0,434807_2
373638,2020,6,2020-06-01,0,0,0.0,0,0,0.0,373638_2
899760,2020,6,2020-06-01,3,0,28550.0,2855,0,0.0,899760_2
897772,2020,6,2020-06-01,13,10,31862.0,3186,0,0.0,897772_2
869276,2020,6,2020-06-01,13,5,1513.0,151,0,0.0,869276_2
790940,2020,6,2020-06-01,0,0,0.0,0,0,0.0,790940_2
200519,2020,6,2020-06-01,11,0,13806.0,1380,0,0.0,200519_2
411030,2020,6,2020-06-01,0,0,0.0,0,0,0.0,411030_2
547522,2020,6,2020-06-01,0,0,0.0,0,0,0.0,547522_2
585756,2020,6,2020-06-01,0,0,0.0,0,0,0.0,585756_2
790940,2020,6,2020-06-01,0,0,0.0,0,0,0.0,790940_2
193662,2020,6,2020-06-01,18,0,37617.0,3761,0,0.0,193662_2
969318,2020,6,2020-06-01,9,4,13599.0,1359,0,0.0,969318_2
593252,2020,6,2020-06-01,0,0,0.0,0,0,0.0,593252_2
322169,2020,6,2020-06-01,14,0,4212.0,421,0,0.0,322169_2
460272,2020,6,2020-06-01,0,0,0.0,0,0,0.0,460272_2
876062,2020,6,2020-06-01,10,2,36889.0,3688,0,0.0,876062_2
903359,2020,6,2020-06-01,0,0,0.0,0,0,0.0,903359_2
279419,2020,6,2020-06-01,0,0,0.0,0,0,0.0,279419_2
969318,2020,6,2020-06-01,0,0,0.0,0,0,0.0,969318_2
825517,2020,6,2020-06-01,0,0,0.0,0,0,0.0,825517_2
825593,2020,6,2020-06-01,0,0,0.0,0,0,0.0,825593_2
897772,2020,6,2020-06-01,9,0,26648.0,2664,0,0.0,897772_2
604870,2020,6,2020-06-01,10,3,39351.0,3935,6109,61.0,604870_2
286636,2020,6,2020-06-01,11,8,25721.0,2572,6398,63.0,286636_2
323821,2020,6,2020-06-01,1,0,10334.0,1033,0,0.0,323821_2
951353,2020,6,2020-06-01,0,0,0.0,0,0,0.0,951353_2
368073,2020,6,2020-06-01,0,0,0.0,0,0,0.0,368073_2
974875,2020,6,2020-06-01,8,8,25482.0,2548,0,0.0,974875_2
351615,2020,6,2020-06-01,5,2,1557.0,155,0,0.0,351615_2
849813,2020,6,2020-06-01,0,0,0.0,0,0,0.0,849813_2
278854,2020,6,2020-06-01,18,0,20782.0,2078,0,0.0,278854_2
255475,2020,6,2020-06-01,14,0,34854.0,3485,0,0.0,255475_2
727507,2020,6,2020-06-01,0,0,0.0,0,0,0.0,727507_2
992168,2020,6,2020-06-01,0,0,0.0,0,0,0.0,992168_2
950304,2020,6,2020-06-01,0,0,0.0,0,0,0.0,950304_2
615561,2020,6,2020-06-01,5,0,27767.0,2776,0,0.0,615561_2
750665,2020,6,2020-06-01,15,9,5365.0,536,0,0.0,750665_2
617489,2020,6,2020-06-01,0,0,0.0,0,0,0.0,617489_2
351615,2020,6,2020-06-01,0,0,0.0,0,0,0.0,351615_2
979115,2020,6,2020-06-01,0,0,0.0,0,0,0.0,979115_2
979115,2020,6,2020-06-01,0,0,0.0,0,0,0.0,979115_2
951353,2020,6,2020-06-01,0,0,0.0,0,0,0.0,951353_2
208241,2020,6,2020-06-01,0,0,0.0,0,0,0.0,208241_2
869265,2020,6,2020-06-01,17,5,38212.0,3821,5036,50.0,869265_2
869276,2020,6,2020-06-01,5,5,24372.0,2437,0,0.0,869276_2
336882,2020,6,2020-06-01,19,6,35382.0,3538,4947,49.0,336882_2
101902,2020,6,2020-06-01,10,5,19299.0,1929,0,0.0,101902_2
750578,2020,6,2020-06-01,0,0,0.0,0,0,0.0,750578_2
988392,2020,6,2020-06-01,11,1,16549.0,1654,4351,43.0,988392_2
886803,2020,6,2020-06-01,0,0,0.0,0,0,0.0,886803_2
972686,2020,6,2020-06-01,0,0,0.0,0,0,0.0,972686_2
682979,2020,6,2020-06-01,14,0,10356.0,1035,0,0.0,682979_2
536021,2020,6,2020-06-01,0,0,0.0,0,0,0.0,536021_2
831341,2020,6,2020-06-01,0,0,0.0,0,0,0.0,831341_2
444092,2020,6,2020-06-01,11,0,6299.0,629,0,0.0,444092_2
368073,2020,6,2020-06-01,5,0,12730.0,1273,0,0.0,368073_2
361237,2020,6,2020-06-01,16,2,12929.0,1292,0,0.0,361237_2
989528,2020,6,2020-06-01,0,0,0.0,0,0,0.0,989528_2
198499,2020,6,2020-06-01,11,0,8070.0,807,0,0.0,198499_2
135421,2020,6,2020-06-01,1,1,4382.0,438,0,0.0,135421_2
958491,2020,6,2020-06-01,0,0,0.0,0,0,0.0,958491_2
584782,2020,6,2020-06-01,0,0,0.0,0,0,0.0,584782_2
622975,2020,6,2020-06-01,0,0,0.0,0,0,0.0,622975_2
130331,2020,6,2020-06-01,0,0,0.0,0,0,0.0,130331_2
849813,2020,6,2020-06-01,0,0,0.0,0,0,0.0,849813_2
927026,2020,6,2020-06-01,0,0,0.0,0,0,0.0,927026_2
990512,2020,6,2020-06-01,0,0,0.0,0,0,0.0,990512_2
949628,2020,6,2020-06-01,0,0,0.0,0,0,0.0,949628_2
902608,2020,6,2020-06-01,2,2,29925.0,2992,0,0.0,902608_2
650466,2020,6,2020-06-01,11,0,1065.0,106,0,0.0,650466_2
